id	species	species_abbv	species_gp	S_SC_ST	SC	ST	plate_type	group_summary	group_summary_l2	virulence_score	esistance_score	num_resistance_classes	num_resistance_genes	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	mpA	mpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN	AGly	C	Fcyn	Flq	Gly	MLS	Ntmdz	Phe	Rif	S	Te	Tg	Tm	Omp	B	Bla_Carb	Bla_ESBL	Bla_ESBL_inhR	Bla_broad	Bla_broad_inhR	Amikacin_in	Amoxicillin_clavulanic_acid_in	Ampicillin_in	Aztreonam_in	Cefalexin_in	Cefepime_in	Cefixime_in	Cefotaxime_in	Cefoxitin_in	Ceftazidime_in	Ceftriaxone_in	Cefuroxime_in	Ciprofloxacin_in	Colistin_in	Ertapenem_in	Fosfomycin_G6P_in	Gentamicin_in	Imipenem_in	Levofloxacin_in	Mecillinam_in	Meropenem_in	Nalidixic_acid_in	Nitrofurantoin_in	Norfloxacin_in	Piperacillin_in	Piperacillin_tazobactam_in	Temocillin_in	Ticarcillin_clavulanic_acid_in	Tigecycline_in	Tobramycin_in	Trimethoprim_in	Trimethoprim_sulfamethoxazole_in	SAMPLE_DATE	ye	month	day	GROUP	ENVIRONMENTAL_GROUP	place_sampling	ORIGIN	specific_group	ASSOCIATED_GROUP	ASSOCIATED_SPECIES	GENERAL_ISOLATION_SOURCE	TYPE	IN_OUT	SAMPLE_TYPE	SAMPLE_DESCRIPTION	total_length	ncontigs	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SPARK_1462_C1	Klebsiella variicola subsp. variicola	K.var	K.pne SPEC	K.var_SC18_ST347	SC18	ST347	diagnostic	human - hospital disease	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi289	KL47	?-+	Low	95.68%	KL47_18_rmlC	OL103	none	Very high	99.23%		ST347	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*	-	-	-	-	-	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	ND	S	S	S	S	S	ND	S	ND	ND	ND	ND	S	ND	ND	S	S	ND	S	2018-03-08	2018.0	3.0	8.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	sputum		5689903	49	116120.47	1355425	300	369	3	480647	4	369878	7	112388	11
SPARK_1463_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	0	1.0	7.0	11.0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;SHV-28^;TEM-1D^	-	CTX-M-15	-	-	-	S	R	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	ND	S	S	R	S	R	ND	ND	ND	ND	ND	ND	I	ND	ND	ND	R	ND	R	2018-03-08	2018.0	3.0	8.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	urine		5442353	52	104660.63	1120293	301	0	0	421535	4	325339	7	99717	13
SPARK_1464_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	0	0.0	8.0	16.0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;AadA2^;Aph3-Ia^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;Qnr-S1;QnrB1?	-	MphA	-	CatB4	-	SulI;SulII	TetA	-	DfrA12	-	OXA-1;OXA-9;TEM-1D^	-	-	-	SHV-1?	-	S	R	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	ND	S	S	R	S	R	ND	ND	ND	ND	ND	ND	R	ND	ND	ND	R	ND	R	2018-03-09	2018.0	3.0	9.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5795666	70	82795.23	949530	300	92	2	394495	5	218404	9	99722	16
SPARK_1465_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	diagnostic	human - hospital disease	human	1	1.0	7.0	11.0	ybt 10; ICEKp4?	72-2LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;SHV-28^;TEM-1D^	-	CTX-M-15	-	-	-	S	R	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	ND	S	R	R	S	R	ND	S	ND	ND	ND	ND	S	ND	ND	S	R	ND	R	2018-03-08	2018.0	3.0	8.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	bronchoalveolar_wash		5510205	36	153061.25	1167689	555	285	2	375947	5	246405	8	140397	14
SPARK_1466_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC195_ST606	SC195	ST606	diagnostic	human - hospital disease	human	1	2.0	7.0	7.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL7	none	Very high	98.49%		O2v2	none	Very high	98.50%		ST606	-	-	-	-	-	-	-	-	-	AadA1^;AphA15	-	-	-	-	MphA	-	CatB2	-	SulI	-	-	DfrA14	-	-	VIM-1	SHV-12	-	-	-	I	R	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	ND	S	S	S	S	R	ND	ND	ND	ND	ND	ND	R	ND	ND	ND	I	ND	R	2018-03-12	2018.0	3.0	12.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5790860	50	115817.2	1071494	308	585	4	432242	4	321775	8	94345	14
SPARK_1467_C1	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC19_NA	SC19		diagnostic	human - hospital disease	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL55	?-+*	None	73.78%	KL55_02_cpsACP,KL55_05_wzb,KL55_06_wzc,KL55_07_wcaA,KL55_08_wcaJ,KL55_09_wcpH,KL55_10_wcpI,KL55_11_wzy,KL55_12_wcpJ,KL55_13_wzx,KL55_14	O5	*	High	81.57%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-6	-	-	-	-	-	S	S	R	ND	ND	S	ND	S	ND	S	ND	S	S	S	S	S	S	S	S	ND	S	ND	ND	ND	S	S	ND	ND	S	S	ND	S	2018-03-13	2018.0	3.0	13.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	blood		5675870	20	283793.5	1368752	476	139	3	791101	3	502798	5	222368	8
SPARK_1468_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC3_ST512	SC3	ST512	diagnostic	human - hospital disease	human	0	2.0	7.0	8.0	-	0	-	0	-	0	-	0	-	-	wzi154	KL107	none	Very high	100.00%		O2v2	none	Very high	98.37%		ST512	-	-	-	-	-	-	-	-	-	Aac6-Ib;AadA2	-	-	GyrA-83I;ParC-80I	-	MphA	-	-	-	SulI	-	-	DfrA12	OmpK35-25%;OmpK36GD	OXA-9*;TEM-1D^	KPC-3	-	-	SHV-11	-	R	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	S	R	R	S	R	R	ND	R	ND	ND	ND	R	R	ND	ND	I	R	ND	S	2018-03-12	2018.0	3.0	12.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	urine		5731424	82	69895.41	544170	305	486	4	219956	9	133044	15	42405	28
SPARK_1469_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC42_ST405	SC42	ST405	diagnostic	human - hospital disease	human	1	1.0	6.0	9.0	ybt 0; ICE?	312	-	0	-	0	-	0	-	-	wzi143	KL151	none	Very high	99.23%		O4	none	Very high	99.69%		ST405	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	-	-	-	-	CatB4	-	SulII	-	-	DfrA14	-	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-76	-	S	R	R	ND	ND	R	ND	R	ND	R	ND	R	S	S	S	S	R	S	S	ND	S	ND	ND	ND	R	S	ND	ND	I	R	ND	R	2018-03-11	2018.0	3.0	11.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	blood		5685565	65	87470.23	1259268	301	553	2	1025665	3	767482	4	105122	10
SPARK_146_C1	Klebsiella quasipneumoniae subsp. similipneumoniae	K.qps	K.pne SPEC	K.qps_SC3_ST4345	SC3	ST4345	SCAI	human - hospital carriage	human	0	0.0	5.0	4.0	-	0	-	0	-	0	-	0	-	-	-	KL72	-+*	Low	94.86%	KL72_02_cpsACP	O3b	none	Very high	98.86%		ST4345	-	-	-	-	-	-	-	-	-	AadA1^	-	-	-	-	-	-	-	-	SulI	TetA	-	DfrA1*	-	-	-	-	-	OKP-B-5*?	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	R	R	2017-08-02	2017.0	8.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5646078	52	108578.42	2913477	304	755	6	2913477	1	373919	4	74210	9
SPARK_1470_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC196_ST359-1LV	SC196	ST359-1LV	SCAI	dog	other mammals	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi24	KL24	-	High	99.97%	KL24_13_wcuG	O1v1	none	Very high	98.41%		ST359-1LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OmpK35-12%	-	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-10	2018.0	3.0	10.0	ANIMAL		Pavia_province_1	domesticated_animal	farm_24	mammal	dog	dog	companion animal		feces	dog	5626455	103	54625.78	484417	304	402	3	153601	11	86841	21	29829	42
SPARK_1470_C2	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC3_NA	SC3		SCAI	dog	other mammals	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL29	+*	Good	93.17%		OL104	?	Good	98.93%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-7	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	R	S	ND	S	S	S	S	S	2018-03-10	2018.0	3.0	10.0	ANIMAL		Pavia_province_1	domesticated_animal	farm_24	mammal	dog	dog	companion animal		feces	dog	5811362	38	152930.58	691847	318	137	3	398339	6	230899	9	150776	15
SPARK_1471_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC48_ST163	SC48	ST163	SCAI	human - community carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi164	KL139	none	Very high	97.77%		O4	none	Very high	99.59%		ST163	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-36	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-10	2018.0	3.0	10.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		5779760	95	60839.58	830188	306	523	6	237539	8	176960	14	44500	25
SPARK_1472_C1	Klebsiella planticola	K.pla	K.orn SPEC	K.pla_SC2_NA	SC2		SCAI	human - community carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL155	-+*	None	75.21%	KL155_02_cpsACP,KL155_05_wzb,KL155_06_wzc,KL155_07_wcaJ,KL155_08,KL155_09_epsH_1,KL155_10,KL155_11,KL155_12,KL155_13_wzy,KL155_14_epsH_2,KL155_15_wzx	OL102	-*	None	81.06%	OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PLA2a*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-12	2018.0	3.0	12.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		5910753	88	67167.65	1172098	300	144	3	422063	4	370616	7	107891	12
SPARK_1473_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC48_ST163	SC48	ST163	SCAI	human - community carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi164	KL139	none	Very high	97.77%		O4	none	Very high	99.59%		ST163	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-36	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	I	S	S	S	2018-03-11	2018.0	3.0	11.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		5776587	88	65643.03	834782	300	531	3	228211	7	168814	13	45210	24
SPARK_1473_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC50_ST34	SC50	ST34	SCAI	human - community carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi356	KL117	none	Very high	99.58%		O2v2	none	Very high	98.36%		ST34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26	S	S	R	S	R	S	S	ND	ND	S	S	R	S	S	S	S	S	S	S	ND	S	ND	ND	I	I	S	ND	S	R	S	S	S	2018-03-11	2018.0	3.0	11.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		5425254	59	91953.46	673854	301	142	4	404839	5	305098	8	86618	16
SPARK_1474_C1	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC64_NA	SC64		SCAI	human - community carriage	human	1	0.0	2.0	3.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL58	-+*	None	77.38%	KL58_02_cpsACP,KL58_05_wzb,KL58_06_wzc,KL58_07_wzx,KL58_08_wclY,KL58_09_wzy,KL58_10_wcqS,KL58_11_wcqT,KL58_12,KL58_13_wcqU	O1v1	-+*	None	72.62%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	AadA1-pm*?	-	-	-	-	-	-	-	-	SulI	-	-	-	-	ORN1a*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	R	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-12	2018.0	3.0	12.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		6048570	102	59299.71	1305414	301	336	6	759041	3	223323	6	84998	15
SPARK_1476_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC23_NA	SC23		SCAI	human - hospital carriage	human	0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	-	KL161	-+*	None	76.29%	KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.29%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	Aph3''Ia*	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	I	S	ND	S	S	S	S	S	2018-03-12	2018.0	3.0	12.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5779982	60	96333.03	962125	300	397	3	267581	7	208431	12	154344	18
SPARK_1477_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC7_ST36	SC7	ST4253	SCAI	human - community carriage	human	1	1.0	1.0	0.0	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi27	KL27	none	Very high	99.99%		O2v2	-+	Good	98.43%	O1/O2v2_03_wbbM	ST4253	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-40^	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		5585172	46	121416.78	1388748	311	310	3	421258	4	260271	8	86506	15
SPARK_1479_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC7_ST36	SC7	ST36-1LV	SCAI	water - environment	water	1	0.0	1.0	0.0	ybt 9; ICEKp3	209-2LV	-	0	-	0	-	0	-	-	wzi27	KL27	none	Very high	100.00%		O2v2	none	Very high	98.44%		ST36-1LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_17	Pavia_province	Pavia_province_17	water		water	water		water	water	5296716	20	264835.8	1519735	314	136	4	424859	4	383824	6	351444	9
SPARK_1479_C2	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC55_NA	SC55		SCAI	water - environment	water	0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	-	KL107	-+*	None	76.77%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10	O2v1	?-+*	Good	72.21%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_17	Pavia_province	Pavia_province_17	water		water	water		water	water	6164714	79	78034.35	525014	300	1267	8	278403	8	202752	14	130186	21
SPARK_147_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC47_ST1198	SC47	ST866	SCAI	human - hospital carriage	human	1	0.0	1.0	0.0	ybt unknown	0	-	0	-	0	-	0	-	-	wzi478	KL46	none	Very high	98.63%		O3b	none	Very high	99.13%		ST866	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	I	S	S	S	2017-08-02	2017.0	8.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5579537	27	206649.52	794753	373	676	8	398039	6	372639	9	104364	12
SPARK_1480_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC197_ST198	SC197	ST198	SCAI	water - environment	water	1	0.0	1.0	0.0	ybt 15; ICEKp11	230-2LV	-	0	-	0	-	0	-	-	wzi85	KL30	*	Very high	96.45%		O1v1	none	Very high	98.16%		ST198	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-77^	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	R	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_20	Pavia_province	Pavia_province_20	water		water	water		water	water	5517305	35	157637.29	727367	300	376	6	368697	6	300193	9	171372	14
SPARK_1481_C1	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC4_NA	SC4		SCAI	water - environment	water	1	0.0	0.0	1.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL108	-+*	None	75.15%	KL108_02_cpsACP,KL108_05_wzb,KL108_06_wzc,KL108_07_wzxC,KL108_08,KL108_09,KL108_10,KL108_11,KL108_12,KL108_13,KL108_15_wcaG,KL108_16,KL108_17_wcaI,KL108_18_rfbp,KL108_19_wcaM	O2v1	-+*	None	72.70%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ORN1b	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_20	Pavia_province	Pavia_province_20	water		water	water		water	water	5696140	56	101716.79	1477997	301	176	3	793645	3	395856	5	225989	8
SPARK_1481_C2	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC35_NA	SC35		SCAI	water - environment	water	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL119	-+*	None	70.29%	KL119_02_cpsACP,KL119_05_wzb,KL119_06_wzc,KL119_07_wzy,KL119_08,KL119_09,KL119_10,KL119_11,KL119_12_wzx,KL119_13_pglJ,KL119_14,KL119_15_manC,KL119_16_manB,KL119_17_wcaJ	O2v1	-*	None	71.46%	O1/O2v1_02_wzt,O1/O2v1_03_wbbM,O1/O2v1_04_glf,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	S	R	S	S		R	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_20	Pavia_province	Pavia_province_26	water		water	water		water	water	5372186	32	167880.81	1347578	306	145	3	814072	3	489995	4	263642	7
SPARK_1482_C1	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC11_NA	SC11		SCAI	water - environment	water	1	0.0	0.0	1.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL149	-+*	None	75.12%	KL149_02_cpsACP,KL149_05_wzb,KL149_08,KL149_09,KL149_10_wzx,KL149_11,KL149_12,KL149_13	O2v1	-+*	None	72.69%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ORN1b*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_20	Pavia_province	Pavia_province_20	water		water	water		water	water	5579105	22	253595.68	1068287	319	173	2	763867	3	452567	5	333294	8
SPARK_1482_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC198_ST2850	SC198	ST2850	SCAI	water - environment	water	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi219	KL25	-	High	99.13%	KL25_09_wfeD	O5	*	High	94.31%		ST2850	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_26	Pavia_province	Pavia_province_26	water		water	water		water	water	5381110	30	179370.33	1119662	304	404	3	496460	4	366627	6	141133	10
SPARK_1483_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC74_ST889	SC74	ST889	SCAI	water - environment	water	1	0.0	1.0	1.0	ybt 14; ICEKp5	151-1LV	-	0	-	0	-	0	-	-	wzi117	KL54	none	Very high	99.48%		O1v1	none	Very high	98.18%		ST889	-	-	-	-	-	-	-	-	-	StrA	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-108^	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	ND	S	S	S	ND	S	ND	R	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_20	Pavia_province	Pavia_province_20	water		water	water		water	water	5603504	61	91860.72	1669142	301	8	1	324160	5	223737	9	94328	16
SPARK_1483_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC199_ST242	SC199	ST242	SCAI	water - environment	water	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi150	KL107	-	None	87.66%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	OL101	*	High	94.94%		ST242	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-110^	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_26	Pavia_province	Pavia_province_26	water		water	water		water	water	5364291	48	111756.06	728522	311	679	6	378010	6	272433	9	116984	14
SPARK_1484_C1	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC29_NA	SC29		SCAI	water - environment	water	1	0.0	0.0	1.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL115	-+*	Good	89.80%	KL115_02_cpsACP	O2v1	-+*	None	72.68%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ORN1a	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	I	S	S	S	S	S	I	ND	S	ND	S	R	S	S	ND	S	S	S	S	S	2018-03-13	2018.0	3.0	13.0	ENVIRONMENTAL	water	Pavia_province_6	Pavia_province	Pavia_province_6	water		water	water		water	water	5862027	46	127435.37	738086	301	107	4	506482	5	370690	8	106509	13
